url,text,source_page
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unknown - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry%20sem.-ii_1.pdf,B.Sc. Chemistry - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry%20sem.-iii_1.pdf,B.Sc. Chemistry - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry-sem.-iv_1.pdf,B.Sc. Chemistry - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry-sem.-v_1.pdf,B.Sc. Chemistry - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry-sem.-vi_1.pdf,B.Sc. Chemistry - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_CS_Sem1_Syllabus_CS_2024-25-1-16.pdf,B.Sc. Computer Science - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_CS_Sem2_Syllabus_CS_2024-25-17-29.pdf,B.Sc. Computer Science - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_CS_Sem3_Syllabus_CS_2024-25.pdf,B.Sc. Computer Science - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_CS_Sem4_Syllabus_CS_2024-25.pdf,B.Sc. Computer Science - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-5.pdf,B.Sc. Computer Science - SEMESTER-5,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-6.pdf,B.Sc. Computer Science - SEMESTER-6,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_IT_Sem1_Syllabus_IT_2024-25.pdf,B.Sc. Information Technology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_IT_Sem2_Syllabus_IT_2024-25.pdf,B.Sc. Information Technology - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_IT_Sem3_Syllabus_IT_2024-25.pdf,B.Sc. Information Technology - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_IT_Sem4_Syllabus_IT_2024-25.pdf,B.Sc. Information Technology - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_it_sem-5.pdf,B.Sc. Information Technology - SEMESTER-5,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_it_sem-6.pdf,B.Sc. Information Technology - SEMESTER-6,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unknown - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unknown - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%202.pdf,B.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%203.pdf,B.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%204.pdf,B.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%205.pdf,B.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%206.pdf,B.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotechnology%20sem-1.pdf,M.Sc. Biotechnology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotech%20sem-2.pdf,M.Sc. Biotechnology - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotech%20sem-3.pdf,M.Sc. Biotechnology - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotech%20sem-4.pdf,M.Sc. Biotechnology - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20i_1.pdf,Unknown - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20ii_1.pdf,Unknown - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20iii_1.pdf,Unknown - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20iv_1.pdf,Unknown - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-1-1-6.pdf,M.Sc. Information Technology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-1-7-33.pdf,M.Sc. Information Technology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-2.pdf,M.Sc. Information Technology - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-3_1.pdf,M.Sc. Information Technology - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-4.pdf,M.Sc. Information Technology - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-1-1-4.pdf,M.Sc. Advance Computing - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-1-5-30.pdf,M.Sc. Advance Computing - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-2.pdf,M.Sc. Advance Computing - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-3.pdf,M.Sc. Advance Computing - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-4.pdf,M.Sc. Advance Computing - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-1-1-6.pdf,M.Sc. Web and Mobile Technology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-1-7-33.pdf,M.Sc. Web and Mobile Technology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-2.pdf,M.Sc. Web and Mobile Technology - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-3.pdf,M.Sc. Web and Mobile Technology - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-4.pdf,M.Sc. Web and Mobile Technology - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%201.pdf,M.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%202.pdf,M.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%203.pdf,M.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%204.pdf,M.Sc. Microbiology - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-1.pdf,M.Sc. Biotechnology - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-2.pdf,M.Sc. Biotechnology - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-3.pdf,M.Sc. Biotechnology - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-4.pdf,M.Sc. Biotechnology - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.genetics%20sem-1.pdf,M.Sc. Computer Science - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20genetics%20sem-2.pdf,M.Sc. Computer Science - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20genetics%20sem-3.pdf,M.Sc. Computer Science - SEMESTER-3,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20genetics%20sem-4.pdf,M.Sc. Computer Science - SEMESTER-4,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/pgdmlt%20sem-1%20syllabus_1.pdf,PGDMLT - SEMESTER-1,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/pgdmltsem-2%20syllabus_1.pdf,PGDMLT - SEMESTER-2,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/M-sc-%20Clinical%20Embryology%20Semester%20-1.pdf,Unknown - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/M-Sc-%20Clinical%20embryology%20Semester%202.pdf,Unknown - Unknown,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/Working%20Committee%202024-25.pdf,Click Here,https://www.srki.ac.in/pages/working-committee/
https://www.srki.ac.in/upload/2023-24/aishe/C-21402-DCF-2020-21.pdf,Unnamed PDF,https://www.srki.ac.in/pages/aishe/
https://www.srki.ac.in/upload/2023-24/aishe/C-21402-TeachingStaff-2020-21.pdf,Unnamed PDF,https://www.srki.ac.in/pages/aishe/
https://www.srki.ac.in/upload/2023-24/aishe/C-21402-DCF-1_2021-22.pdf,Unnamed PDF,https://www.srki.ac.in/pages/aishe/
https://www.srki.ac.in/upload/2023-24/aishe/C-21402-TeachingStaff-2021-22.pdf,Unnamed PDF,https://www.srki.ac.in/pages/aishe/
https://www.srki.ac.in/upload/2023-24/aishe/C-21402-DCF%20(3).pdf,Unnamed PDF,https://www.srki.ac.in/pages/aishe/
https://www.srki.ac.in/upload/2023-24/aishe/C-21402-TeachingStaff-DCF%20(3).pdf,Unnamed PDF,https://www.srki.ac.in/pages/aishe/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry%20sem.-ii_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry%20sem.-iii_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry-sem.-iv_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry-sem.-v_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20chemistry-sem.-vi_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_CS_Sem1_Syllabus_CS_2024-25-1-16.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_CS_Sem2_Syllabus_CS_2024-25-17-29.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_CS_Sem3_Syllabus_CS_2024-25.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_CS_Sem4_Syllabus_CS_2024-25.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-5.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-6.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_IT_Sem1_Syllabus_IT_2024-25.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_BSc_IT_Sem2_Syllabus_IT_2024-25.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_IT_Sem3_Syllabus_IT_2024-25.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/NEP_Bsc_IT_Sem4_Syllabus_IT_2024-25.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_it_sem-5.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/bsc_it_sem-6.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%205.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%206.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotechnology%20sem-1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotech%20sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotech%20sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20biotech%20sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20i_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20ii_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20iii_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20organic%20chemistry%20semester%20-%20iv_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-1-1-6.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-1-7-33.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-3_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-1-1-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-1-5-30.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-1-1-6.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-1-7-33.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%201.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20medical%20bt%20sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.genetics%20sem-1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20genetics%20sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20genetics%20sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/m.sc.%20genetics%20sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/pgdmlt%20sem-1%20syllabus_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2021-22/pgdmltsem-2%20syllabus_1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/M-sc-%20Clinical%20Embryology%20Semester%20-1.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2024-25/M-Sc-%20Clinical%20embryology%20Semester%202.pdf,Unnamed PDF,https://www.srki.ac.in/pages/su-syllabus/
https://www.srki.ac.in/upload/2022-23/B.Sc%20BT.pdf,View,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/B.Sc.%20CHE.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/B.Sc%20CS.pdf,View,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/B.Sc%20IT.pdf,View,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/B.Sc%20ES.pdf,View,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/BSc%20MB.pdf,View,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/M.Sc%20BT.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/M.Sc%20BT.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/M.Sc.%20CHE.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2021-22/M.Sc.%20Computer%20courses%20Brochure%20%2050%20copies_compressed.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2021-22/M.Sc.%20Computer%20courses%20Brochure%20%2050%20copies_compressed.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/M.Sc%20CS.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/m.%20sc.%20environmental%20science%20all%20courses%20brochure%20with%20qr%20code%20%26%20link%20%20(3)%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/m.%20sc.%20environmental%20science%20all%20courses%20brochure%20with%20qr%20code%20%26%20link%20%20(3)%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/M.Sc%20MB.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2021-22/FINAL-%20PG%20MICRO-CODE%20%2B%20LINK%2050%20copies_compressed.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2021-22/FINAL-%20PG%20MICRO-CODE%20%2B%20LINK%2050%20copies_compressed.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/2022-23/PGDMLT.pdf,Unnamed PDF,https://www.srki.ac.in/pages/courses-offered/
https://www.srki.ac.in/upload/nabl.pdf,Click Here,https://www.srki.ac.in/pages/accrediation/
https://www.srki.ac.in/upload/naac.pdf,Click Here,https://www.srki.ac.in/pages/accrediation/
https://www.srki.ac.in/upload/aaa.pdf,Click Here,https://www.srki.ac.in/pages/accrediation/
http://www.srki.ac.in/upload/files/updated-ssr.pdf,Self Study Report â€“ NAAC,https://www.srki.ac.in/pages/aqar-report/
http://www.srki.ac.in/upload/files/iqac-2011-2012-final.pdf,IQAC Report 2011-12,https://www.srki.ac.in/pages/aqar-report/
http://www.srki.ac.in/upload/files/iqac-2012-2013-final--min.pdf,IQAC Report 2012-13,https://www.srki.ac.in/pages/aqar-report/
