url,text,source_page
http://www.srki.ac.in/upload/files/iqac-2013-2014-final-min-ilovepdf-compressed.pdf,IQAC Report 2013-14,https://www.srki.ac.in/pages/aqar-report/
http://www.srki.ac.in/upload/files/aqar-14-15-compressed.pdf,IQAC Report 2014-15,https://www.srki.ac.in/pages/aqar-report/
http://www.srki.ac.in/upload/files/AQAR-15-16.pdf,IQAC Report 2015-16,https://www.srki.ac.in/pages/aqar-report/
https://www.srki.ac.in/upload/2023-24/syllabus/cs-sem-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-5.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/bsc_cs_sem-6.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/syllabus/bsccs_2023_nep_16-06-23.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/syllabus/mil%20gujarati.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/syllabus/iks-foundation.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-1-1-6.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-1-7-33.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-3_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_it_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-1-1-4.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-1-5-30.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_ac_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-1-1-6.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-1-7-33.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/msc_wmt_sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/m.sc.(computer%20application)%20syllabus%202020-21.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/m.sc.(computer%20application)%20syllabus%202020-21.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/m.sc.%20comp.appli._2019.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/m.sc.%20comp.appli._2019_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
http://www.srki.ac.in/upload/files/student_activities_2015_16_overallreport-ilovepdf-compressed.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
http://www.srki.ac.in/upload/attachment4-min.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
http://www.srki.ac.in/upload/report.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/cs%20report%2018-19.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/activity-report_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/ravisir%20report.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/workshop%20on%20iot%20report.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/reactjs_workshop_report2020.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/webinar_report_aiml.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/webinar_report_se.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/webinar_report_se.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2021-22/report_postercompetition_it.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2022-23/report_seminar_fullstack.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2022-23/Report_Seminar_APIAbuse.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2022-23/Report_Seminar_JS.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/Report_Seminar_CyberSecurity.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/Report_Seminar_DatabaseModel.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/Report_Seminar_CyberSecurity24.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/Report_AIMLClubActivity_1224.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/Report_Seminar_Django.pdf,Unnamed PDF,https://www.srki.ac.in/department/computer-science/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%205.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%206.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/foundation%20majors%20in%20applied%20sciences-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/foundation%20laboratory%20in%20applied%20sciences-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/foundation%20minors%20in%20applied%20sciences-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/sec%20-%20soap%20and%20detergent%20making.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/sec-%20arogya%20mitra.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/mil%20gujarati-bt.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/iks-foundation_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%205.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20mb%20sem%206.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%201.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2021-22/m.sc.%20mb%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20mlt%20sem-1%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20mlt%20sem-2%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20mlt%20sem-3%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20mlt%20sem-4%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20imb%20%20sem%201.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20imb%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20imb%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20imb%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/pgdmlt%20sem-1%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2022-23/pgdmltsem-2%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/m.sc.%20microbiology%20semester%20i.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/m.sc.%20microbiology%20semester%20ii.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/m.sc.%20microbiology%20semester%20iii.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/m.sc.%20microbiology%20semester%20iv.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/files/lecture-on-career-guidance-for-ug.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/files/lecture-on-optimization-of-internet-search.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/files/report-of-guest-lecture-series-for-pg-2015.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/files/report-of-guest-lecture-series-for-ug-2015-2.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/files/t.-satyanarayan-guest-lecture.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/files/ugam-2016-event-report.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/gsbtm%20competition%20report%202016-17.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/ugam%20competitions%20report%202016-17.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/mb%20department%20activity%20report%202016-17.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/guest%20lecture%202017-18.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/mahavir%20hospital%20lab%20visit%202017-18.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/microcare%20lab%20visit%202017-18.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
http://www.srki.ac.in/upload/sterling%20accu.%20diag%20visit%202017-18.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/mb%20department%20activity%20report%202018-19.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/mb%20guest%20lecture%20series%20report%20-%202019.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/Rabies%20Day%20Celebration-2023.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/170th%20gram.pdf,Unnamed PDF,https://www.srki.ac.in/department/microbiology/
https://www.srki.ac.in/upload/2023-24/syllabus/bt-ch-mb-sem1-merged.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20bt-sem-2.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20bt%20sem-3.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20bt%20sem-4.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20bt%20sem-5.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20bt%20sem-6.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/foundation%20majors%20in%20applied%20sciences-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/foundation%20laboratory%20in%20applied%20sciences-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/foundation%20minors%20in%20applied%20sciences-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/sec%20-%20soap%20and%20detergent%20making.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/sec-%20arogya%20mitra.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/mil%20gujarati-bt.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2023-24/syllabus/iks-foundation_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20biotech%20sem%202.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20biotech%20sem%203.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20biotech%20sem%204.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20biotech%20sem%205.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2021-22/b.sc.%20biotech%20sem%206.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20biotechnology%20sem-1%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20biotechnology%20sem-2%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20biotechnology%20sem-3%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc%20medical%20biotechnology%20sem-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20medical%20biotechnology%20sem-2%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20medical%20biotechnology%20sem-3%20(1)_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20genetics%20sem-1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20genetics%20sem-2%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/2022-23/m.sc.%20genetics%20sem-3%20(1).pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
http://www.srki.ac.in/upload/files/7-8.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
http://www.srki.ac.in/upload/files/7-8_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/sem9%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/sem10%20syllabus.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/files/bioprocess%20lab.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/files/ptc%20lab.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/files/animal%20cell%20culture%20lab.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report-format_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report-for-lion-day_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report-format-2_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report-format-3_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report-format-4_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/sumul-report_1.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/image/biogas%202017.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/west%20coast%20company%20visit%20report.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/basics%20of%20first%20aid%20report.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/bird%20rescue%20during%20kite%20flying%20festival%20report.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report%20for%20gandhinagar%20trip.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/lata%20ningoo%20guest%20lecture.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/image/aquaexpo%202017.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/biotech%20depat.%20activity%20wth%20nss%2023-2-18.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/biotech.syllabus%20revision%20%20%20%20%20%20%20%20%20%20workshop%20%20%20%20%20%20%20%20%20%20%204th%20april%202018.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/visit%20to%20zeal%20aqua%20company.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/image/report-%20educational%20tour%202019.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/1st%20feb%202019%20wildlife%20crimes%20%26%20wildlife%20laws.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/bird%20rescue%20%20%20%20%20%20%20%20%20%20%20training%20%20%20%20%20%20%20%20%20%20%204th%20jan.2018.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/guest%20lecture%20on%20national%20parks%20%26%20sanctuaries%20%20%20%20%20%20%20%20%20%2021st%20dec%202018.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report%20by%20tsd.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/report%20aqua%20expo%202020.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
https://www.srki.ac.in/upload/files/career%20guidance%20by%20abhishek%20koladiya.pdf,Unnamed PDF,https://www.srki.ac.in/department/biotechnology/
